data_se,y_real,y_pred,lower_bruto,upper_bruto,fase,lower_calibrado,upper_calibrado,largura_bruta,largura_calibrada,alpha
2023-06-18,57,30.71526851743135,30.500217601271245,43.14216410431293,calibracao,22.202669500157924,51.439712205426254,12.641946503041687,29.23704270526833,0.2
2023-06-25,36,41.19517945065518,29.671695806563,55.11727465530839,calibracao,21.37414770544968,63.414822756421714,25.44557884874539,42.040675050972034,0.2
2023-07-02,42,31.107411364041994,31.107411364041994,34.25416719261486,calibracao,22.809863262928673,42.55171529372818,3.1467558285728643,19.741852030799507,0.2
2023-07-09,37,36.6545984636983,25.39732070372106,42.109950108197694,calibracao,17.09977260260774,50.407498209311015,16.712629404476633,33.30772560670327,0.2
2023-07-16,23,27.733865373931156,23.962142603177142,29.34723882669704,calibracao,15.66459450206382,37.64478692781036,5.3850962235198985,21.980192425746537,0.2
2023-07-23,28,17.826760085081307,16.05002184092105,26.576517688441687,calibracao,7.75247373980773,34.874065789555004,10.526495847520636,27.121592049747274,0.2
2023-07-30,26,22.206731622135703,19.21781198465515,28.903883838562127,calibracao,10.920263883541828,37.201431939675444,9.686071853906977,26.281168056133616,0.2
2023-08-06,24,19.30294605298277,11.38343813854852,19.30294605298277,calibracao,3.085890037435199,27.60049415409609,7.919507914434249,24.51460411666089,0.2
2023-08-13,27,17.269211200669915,12.345383980409931,25.837729532027296,calibracao,4.04783587929661,34.13527763314062,13.492345551617365,30.087441753844008,0.2
2023-08-20,27,22.844992114834483,14.44074875392568,30.153943249809217,calibracao,6.143200652812359,38.45149135092254,15.713194495883537,32.30829069811018,0.2
2023-08-27,20,26.565876446629673,13.09741311013007,26.565876446629673,calibracao,4.799865009016749,34.863424547742994,13.468463336499603,30.063559538726246,0.2
2023-09-03,16,17.81779761441529,11.215761216362163,20.069943840038185,calibracao,2.9182131152488413,28.367491941151506,8.854182623676023,25.449278825902667,0.2
2023-09-10,17,16.192007168716703,11.769478217348107,19.46498504326545,calibracao,3.4719301162347858,27.76253314437877,7.695506825917343,24.290603028143984,0.2
2023-09-17,15,17.56377280630029,11.496551772405194,17.827769345313115,calibracao,3.199003671291873,26.125317446426436,6.331217572907921,22.926313775134563,0.2
2023-09-24,15,15.369873383862998,13.196569442043792,17.805324004703817,calibracao,4.899021340930471,26.102872105817138,4.608754562660025,21.203850764886667,0.2
2023-10-01,11,15.408351878856173,12.415328942682812,17.255799161006657,calibracao,4.117780841569491,25.553347262119978,4.840470218323844,21.435566420550487,0.2
2023-10-08,8,10.476772752989772,8.979642702654631,16.52943719458486,calibracao,0.6820946015413103,24.826985295698183,7.54979449193023,24.14489069415687,0.2
2023-10-15,21,11.563101410349237,8.668817397751724,15.115535089068448,calibracao,0.3712692966384026,23.41308319018177,6.446717691316724,23.041813893543367,0.2
2023-10-22,9,11.928487823942456,7.683956943392104,18.977087393514967,calibracao,0.0,27.27463549462829,11.293130450122863,27.27463549462829,0.2
2023-10-29,8,9.82610969168253,7.715710055243603,16.479790271924823,avaliacao,0.0,24.777338373038145,8.76408021668122,24.777338373038145,0.2
2023-11-05,20,13.86172595536628,8.499329088202499,18.880291853715416,avaliacao,0.2017809870891778,27.177839954828737,10.380962765512917,26.97605896773956,0.2
2023-11-12,11,10.941930022542289,10.454065734784004,18.02611250268471,avaliacao,2.156517633670683,26.323660603798032,7.572046767900707,24.16714297012735,0.2
2023-11-19,14,11.5105073633919,7.632656686224243,17.157214838392992,avaliacao,0.0,25.454762939506313,9.52455815216875,25.454762939506313,0.2
2023-11-26,27,16.206306252972833,10.62411623809432,16.661345164552,avaliacao,2.326568136980999,24.95889326566532,6.037228926457679,22.63232512868432,0.2
2023-12-03,16,19.960111299274214,19.960111299274214,19.960111299274214,avaliacao,11.662563198160893,28.257659400387535,0.0,16.595096202226642,0.2
2023-12-10,5,14.232654437383054,12.432842893924366,18.43941864939829,avaliacao,4.135294792811045,26.736966750511613,6.006575755473925,22.601671957700567,0.2
2023-12-17,10,12.88474723482689,10.422691952433313,17.893347727012674,avaliacao,2.125143851319992,26.190895828125996,7.470655774579361,24.065751976806006,0.2
2023-12-24,20,9.620499969236585,5.462069867231222,13.139561714696985,avaliacao,0.0,21.437109815810306,7.677491847465763,21.437109815810306,0.2
2023-12-31,46,21.337271850174456,15.361440284326601,22.604617297634423,avaliacao,7.06389218321328,30.902165398747744,7.243177013307822,23.838273215534464,0.2
2024-01-07,62,42.34916883473603,33.77635378424558,54.09874857022961,avaliacao,25.478805683132258,62.39629667134293,20.32239478598403,36.91749098821067,0.2
2024-01-14,49,67.09347632049347,46.01186343169408,67.09347632049347,avaliacao,37.71431533058076,75.39102442160679,21.081612888799384,37.67670909102603,0.2
2024-01-21,71,46.76845783380525,46.76845783380525,77.09656738674782,avaliacao,38.47090973269193,85.39411548786114,30.32810955294257,46.923205755169214,0.2
2024-01-28,50,57.050620129614245,48.946714595443225,73.15787108023923,avaliacao,40.649166494329904,81.45541918135255,24.211156484796007,40.80625268702265,0.2
2024-02-04,139,50.80234577173438,50.80234577173438,74.42380968139472,avaliacao,42.50479767062106,82.72135778250804,23.621463909660335,40.21656011188698,0.2
2024-02-11,144,106.97813047727453,70.4233944419032,175.53074070589403,avaliacao,62.12584634078988,183.82828880700737,105.10734626399083,121.70244246621749,0.2
2024-02-18,233,140.90152859481188,84.21817603125564,194.14915052577928,avaliacao,75.92062793014232,202.4466986268926,109.93097449452364,126.5260706967503,0.2
2024-02-25,240,152.73165319105163,90.55630593377055,215.7085335378281,avaliacao,82.25875783265722,224.0060816389414,125.15222760405754,141.74732380628416,0.2
2024-03-03,174,180.0047995054343,83.03500938809782,234.02718936637726,avaliacao,74.7374612869845,242.3247374674906,150.99217997827944,167.58727618050608,0.2
2024-03-10,217,176.17376731918165,74.63858748461328,213.03245115546872,avaliacao,66.34103938349996,221.32999925658203,138.39386367085544,154.98895987308208,0.2
2024-03-17,174,203.15404026579574,76.40683875734634,212.75482512536536,avaliacao,68.10929065623301,221.05237322647866,136.347986368019,152.94308257024565,0.2
2024-03-24,155,207.64416458956077,88.41667942507587,221.78689894994534,avaliacao,80.11913132396255,230.08444705105865,133.37021952486947,149.96531572709608,0.2
2024-03-31,234,190.54480572063747,86.71753112654208,204.97148658979896,avaliacao,78.41998302542876,213.2690346909123,118.25395546325687,134.84905166548353,0.2
2024-04-07,248,179.39581892644128,106.78239143452876,230.6139925894126,avaliacao,98.48484333341544,238.9115406905259,123.83160115488383,140.42669735711047,0.2
2024-04-14,196,190.91164766712018,123.5922086983469,217.52057027539811,avaliacao,115.29466059723357,225.81811837651145,93.92836157705122,110.52345777927788,0.2
2024-04-21,274,209.99112340057442,119.38725612346077,209.99112340057442,avaliacao,111.08970802234745,218.28867150168776,90.60386727711365,107.1989634793403,0.2
2024-04-28,331,195.38100317794573,102.4448586004159,205.88703257888673,avaliacao,94.14731049930258,214.18458068000007,103.44217397847083,120.03727018069749,0.2
2024-05-05,285,181.17194276123283,126.25419026216859,220.8573155810892,avaliacao,117.95664216105527,229.15486368220252,94.60312531892062,111.19822152114725,0.2
2024-05-12,245,178.2651531228542,134.10569870600727,258.06253885717706,avaliacao,125.80815060489395,266.36008695829037,123.95684015116979,140.5519363533964,0.2
2024-05-19,182,168.1905901758891,123.20678270154514,211.05122544076613,avaliacao,114.90923460043182,219.34877354187944,87.844442739221,104.43953894144762,0.2
2024-05-26,98,158.51298800223765,113.96942419990769,201.0040753282056,avaliacao,105.67187609879437,209.3016234293189,87.03465112829791,103.62974733052454,0.2
2024-06-02,234,93.03426944005626,63.202438790900075,146.22375323759726,avaliacao,54.904890689786754,154.5213013387106,83.02131444669719,99.61641064892385,0.2
2024-06-09,176,166.1269225139577,76.03476191290845,238.46161559882066,avaliacao,67.73721381179513,246.759163699934,162.4268536859122,179.02194988813886,0.2
2024-06-16,141,150.7930382662559,85.17589967715496,187.93117240786617,avaliacao,76.87835157604164,196.2287205089795,102.75527273071121,119.35036893293787,0.2
2024-06-23,139,144.31152546261967,92.09013646683935,161.71487858468373,avaliacao,83.79258836572603,170.01242668579704,69.62474211784438,86.219838320071,0.2
2024-06-30,144,139.26275574149733,75.1781708682068,145.39995573168616,avaliacao,66.88062276709348,153.6975038327995,70.22178486347936,86.81688106570601,0.2
2024-07-07,116,140.25260682510032,95.27638298806919,140.25260682510032,avaliacao,86.97883488695587,148.55015492621362,44.97622383703113,61.571320039257756,0.2
2024-07-14,87,91.63920997405737,73.33424338404602,94.48199364037676,avaliacao,65.0366952829327,102.77954174149008,21.14775025633074,37.74284645855738,0.2
2024-07-21,103,87.33345302459801,70.25758912799024,92.64214478363937,avaliacao,61.96004102687692,100.93969288475269,22.384555655649123,38.979651857875766,0.2
2024-07-28,123,95.19275632839157,81.9424041317754,101.76443782266992,avaliacao,73.64485603066208,110.06198592378324,19.822033690894514,36.41712989312116,0.2
2024-08-04,95,106.54197011494095,80.97441534192627,110.69065089597488,avaliacao,72.67686724081295,118.9881989970882,29.71623555404861,46.31133175627525,0.2
2024-08-11,77,99.68724364043806,76.89866350621556,99.68724364043806,avaliacao,68.60111540510223,107.98479174155138,22.7885801342225,39.38367633644914,0.2
2024-08-18,85,85.91800029942866,71.92659480403714,91.19777866796966,avaliacao,63.629046702923816,99.49532676908298,19.27118386393252,35.86628006615916,0.2
2024-08-25,67,92.30274415726471,80.86980812846241,96.86129874396926,avaliacao,72.57226002734909,105.15884684508258,15.991490615506848,32.58658681773349,0.2
2024-09-01,67,66.45446150776718,52.012804806997885,93.2787349447955,avaliacao,43.71525670588456,101.57628304590882,41.26593013779762,57.86102634002426,0.2
2024-09-08,53,62.10910348888279,61.95308930056335,67.95763300715143,avaliacao,53.65554119945003,76.25518110826475,6.0045437065880805,22.599639908814723,0.2
2024-09-15,56,46.635225345650824,34.92486336327283,56.90137568310443,avaliacao,26.627315262159506,65.19892378421775,21.976512319831606,38.57160852205825,0.2
2024-09-22,31,44.595300924406025,44.595300924406025,52.41348034977719,avaliacao,36.297752823292704,60.71102845089051,7.818179425371163,24.413275627597805,0.2
2024-09-29,34,27.984411981424397,23.582501929493457,37.568328647451956,avaliacao,15.284953828380136,45.86587674856528,13.9858267179585,30.58092292018514,0.2
2024-10-06,28,32.9119122790999,23.04463429442053,32.9119122790999,avaliacao,14.747086193307208,41.20946038021322,9.867277984679372,26.462374186906015,0.2
2024-10-13,25,23.800766547964677,19.057255592415245,29.86170537322384,avaliacao,10.759707491301924,38.15925347433716,10.804449780808596,27.39954598303524,0.2
2024-10-20,25,23.26552881415839,18.864289010876643,27.991125185990153,avaliacao,10.566740909763322,36.28867328710348,9.12683617511351,25.721932377340156,0.2
2024-10-27,22,27.59819559445822,18.38434281348674,27.59819559445822,avaliacao,10.086794712373418,35.89574369557154,9.213852780971479,25.80894898319812,0.2
2024-11-03,23,20.929171214270326,15.869947263179728,22.329760819641404,avaliacao,7.572399162066407,30.627308920754725,6.459813556461675,23.054909758688318,0.2
2024-11-10,28,22.328344287968413,20.048094506029297,23.4479488149364,avaliacao,11.750546404915976,31.74549691604972,3.399854308907102,19.994950511133744,0.2
2024-11-17,29,35.728218582538794,27.429949157918895,35.728218582538794,avaliacao,19.132401056805573,44.025766683652115,8.2982694246199,24.893365626846542,0.2
2024-11-24,38,30.694545490533056,30.694545490533056,36.36169741461313,avaliacao,22.396997389419735,44.659245515726454,5.667151924080077,22.26224812630672,0.2
2024-12-01,66,45.81077165172849,39.839011803662814,56.47398764065588,avaliacao,31.541463702549493,64.7715357417692,16.634975836993064,33.230072039219706,0.2
2024-12-08,108,62.937016298622034,62.937016298622034,71.88232878000815,avaliacao,54.63946819750871,80.17987688112147,8.945312481386118,25.54040868361276,0.2
2024-12-15,129,131.13292264553758,120.92035165228089,131.13292264553758,avaliacao,112.62280355116756,139.43047074665088,10.21257099325669,26.80766719548332,0.2
2024-12-22,179,141.36161636718595,138.56103551474433,152.93922076016335,avaliacao,130.26348741363103,161.2367688612767,14.378185245419019,30.97328144764566,0.2
2024-12-29,360,180.3132005763139,163.98926474409484,216.69107160394523,avaliacao,155.69171664298153,224.98861970505857,52.70180685985039,69.29690306207704,0.2
2025-01-05,609,193.53876706655615,161.51785819428093,245.67687066934545,avaliacao,153.2203100931676,253.97441877045878,84.15901247506451,100.75410867729119,0.2
2025-01-12,576,216.16233301112428,213.5082718368269,315.024305439328,avaliacao,205.2107237357136,323.3218535404413,101.51603360250107,118.11112980472768,0.2
2025-01-19,726,243.66732735958584,193.69042894548147,343.6738653718493,avaliacao,185.39288084436816,351.9714134729626,149.9834364263678,166.57853262859442,0.2
2025-01-26,623,251.3554185710128,195.21320044631125,478.4941570873159,avaliacao,186.91565234519794,486.7917051884292,283.28095664100465,299.87605284323126,0.2
2025-02-02,438,240.10731396850218,162.63715867852477,382.0483567240392,avaliacao,154.33961057741146,390.3459048251525,219.41119804551442,236.00629424774104,0.2
2025-02-09,424,229.63866644191282,146.80100264480959,395.7821987805607,avaliacao,138.50345454369625,404.079746881674,248.9811961357511,265.57629233797775,0.2
2025-02-16,313,296.1486009734852,167.48921789746905,445.968010305274,avaliacao,159.1916697963557,454.2655584063873,278.4787924078049,295.0738886100316,0.2
2025-02-23,183,265.7868971502742,140.98774136988592,441.4972260293175,avaliacao,132.6901932687726,449.7947741304308,300.50948465943156,317.10458086165823,0.2
2025-03-02,187,241.25779551110287,109.54471320142952,328.99389089515563,avaliacao,101.2471651003162,337.29143899626894,219.4491776937261,236.04427389595276,0.2
2025-03-09,125,207.58178269637486,125.75500020605037,332.74842718808895,avaliacao,117.45745210493705,341.04597528920226,206.99342698203859,223.58852318426523,0.2
2025-03-16,105,159.45450227553502,120.49908029317687,192.7056757796278,avaliacao,112.20153219206355,201.00322388074113,72.20659548645092,88.80169168867758,0.2
2025-03-23,93,114.90835475585433,81.83018653996926,148.56609788870114,avaliacao,73.53263843885594,156.86364598981447,66.73591134873188,83.33100755095853,0.2
2025-03-30,95,106.53702703645625,99.28284820466304,110.90364558891265,avaliacao,90.98530010354972,119.20119369002597,11.620797384249613,28.215893586476255,0.2
2025-04-06,93,123.39985509233726,120.62962367753927,123.39985509233726,avaliacao,112.33207557642595,131.69740319345058,2.7702314147979905,19.365327617024633,0.2
2025-04-13,56,99.24875420279537,85.69219019592511,102.50074795659158,avaliacao,77.39464209481179,110.7982960577049,16.808557760666474,33.40365396289312,0.2
2025-04-20,70,52.01425731491247,52.01425731491247,86.35068003802603,avaliacao,43.71670921379915,94.64822813913935,34.33642272311356,50.9315189253402,0.2
2025-04-27,52,59.39915133614518,59.39915133614518,65.36182228823648,avaliacao,51.10160323503186,73.6593703893498,5.962670952091301,22.557767154317943,0.2
2025-05-04,55,58.29571623545885,46.14603259577791,64.50866721324151,avaliacao,37.84848449466459,72.80621531435483,18.3626346174636,34.95773081969024,0.2
2025-05-11,50,45.995981384180354,43.02933262834592,59.19014931410803,avaliacao,34.7317845272326,67.48769741522135,16.160816685762107,32.75591288798875,0.2
2025-05-18,34,43.0325708386618,37.388800088561105,46.59124438461336,avaliacao,29.091251987447784,54.88879248572668,9.202444296052256,25.7975404982789,0.2
2025-05-25,31,30.893414736281116,28.27019250156987,34.571483960554694,avaliacao,19.97264440045655,42.869032061668015,6.301291458984824,22.896387661211467,0.2
2025-06-01,33,22.64542711678363,22.64542711678363,32.378764429661125,avaliacao,14.347879015670308,40.676312530774446,9.733337312877495,26.328433515104138,0.2
2025-06-08,23,31.858828893047985,28.806776865008437,31.858828893047985,avaliacao,20.509228763895116,40.156376994161306,3.0520520280395473,19.64714823026619,0.2
2025-06-15,12,22.861196004801418,13.066635581662071,24.447425280570748,avaliacao,4.76908748054875,32.74497338168407,11.380789698908677,27.97588590113532,0.2
2025-06-22,17,19.338182962174997,9.426053348101817,23.99334471803843,avaliacao,1.128505246988496,32.29089281915175,14.567291369936612,31.162387572163254,0.2
2025-06-29,24,15.406483289250126,11.415315391737616,23.828836763510555,avaliacao,3.117767290624295,32.12638486462387,12.413521371772939,29.00861757399958,0.2
2025-07-06,27,21.9935538094081,13.363018599726248,26.38442211523985,avaliacao,5.065470498612926,34.68197021635317,13.021403515513603,29.616499717740247,0.2
2025-07-13,21,21.15617188381784,18.46457768008238,24.15416893761386,avaliacao,10.16702957896906,32.45171703872718,5.689591257531479,22.28468745975812,0.2
2025-07-20,15,19.388591231031008,12.583934398977163,24.7772502818547,avaliacao,4.286386297863842,33.07479838296802,12.193315882877535,28.788412085104177,0.2
2025-07-27,22,15.286851047097421,10.868982095677508,20.319052710321596,avaliacao,2.5714339945641864,28.616600811434918,9.450070614644089,26.045166816870733,0.2
2025-08-03,18,18.945935515419993,12.740262730336157,20.440757674170456,avaliacao,4.442714629222836,28.738305775283777,7.700494943834299,24.295591146060943,0.2
2025-08-10,36,17.73671602687959,13.682276709703324,21.73235840131474,avaliacao,5.384728608590002,30.029906502428062,8.050081691611418,24.64517789383806,0.2
2025-08-17,24,25.35320321414286,25.35320321414286,33.900308127786744,avaliacao,17.055655113029538,42.197856228900065,8.547104913643885,25.142201115870527,0.2
2025-08-24,19,21.469298215579936,15.524962747814524,27.536046645210334,avaliacao,7.227414646701202,35.833594746323655,12.01108389739581,28.606180099622453,0.2
2025-08-31,22,19.195519859382845,15.189984515587163,26.70260066791832,avaliacao,6.892436414473842,35.00014876903164,11.512616152331155,28.107712354557798,0.2
2025-09-07,38,24.377532613396777,16.305323374064763,28.589099312399142,avaliacao,8.007775272951442,36.88664741351246,12.28377593833438,28.878872140561022,0.2
2025-09-14,36,30.954791174837553,28.434500990007233,47.888170444633474,avaliacao,20.136952888893912,56.185718545746795,19.45366945462624,36.04876565685288,0.2
2025-09-21,36,30.90269937689143,27.41167350784921,34.52926349693112,avaliacao,19.114125406735887,42.82681159804444,7.117589989081914,23.712686191308556,0.2
2025-09-28,41,36.97817129915294,30.022856967205346,39.630210962750084,avaliacao,21.725308866092025,47.927759063863405,9.607353995544738,26.20245019777138,0.2
2025-10-05,44,42.00214233381742,37.155331792053595,43.620281694838866,avaliacao,28.857783690940273,51.91782979595219,6.464949902785271,23.060046105011914,0.2
2025-10-12,36,46.859019726153186,33.84233868975493,52.76461550415116,avaliacao,25.54479058864161,61.06216360526448,18.922276814396227,35.51737301662287,0.2
2025-10-19,27,33.67233732186966,33.67233732186966,34.204133708605895,avaliacao,25.37478922075634,42.501681809719216,0.5317963867362323,17.126892588962875,0.2
2025-10-26,42,30.692607295151255,22.836204955171112,34.18833807661847,avaliacao,14.538656854057791,42.48588617773179,11.352133121447359,27.947229323674,0.2
2025-11-02,40,41.59712222366237,29.746104611126707,44.6496399519964,avaliacao,21.448556510013386,52.94718805310972,14.903535340869691,31.498631543096334,0.2
2025-11-09,27,40.214557415140746,36.39667116798224,49.571346346896426,avaliacao,28.09912306686892,57.86889444800975,13.174675178914185,29.769771381140828,0.2
2025-11-16,28,30.19203294188315,24.15244634326569,36.594275661518225,avaliacao,15.85489824215237,44.891823762631546,12.441829318252534,29.036925520479176,0.2
2025-11-23,22,28.726263250034304,25.33084701999221,38.72699930109393,avaliacao,17.033298918878888,47.024547402207254,13.396152281101724,29.991248483328366,0.2
2025-11-30,29,24.79447312536642,16.401853310688452,33.400816117343304,avaliacao,8.10430520957513,41.698364218456625,16.998962806654852,33.594059008881494,0.2
2025-12-07,35,33.0415291135861,26.435546502988633,35.925272925146025,avaliacao,18.13799840187531,44.222821026259346,9.489726422157393,26.084822624384035,0.2
2025-12-14,24,38.515130537333455,26.437626524318542,38.515130537333455,avaliacao,18.14007842320522,46.812678638446776,12.077504013014913,28.672600215241555,0.2
2025-12-21,13,24.34701220260511,20.65727728415337,30.649095437421344,avaliacao,12.359729183040049,38.946643538534666,9.991818153267975,26.586914355494617,0.2
2025-12-28,40,24.446474480679814,19.523486134939667,35.22418533463589,avaliacao,11.225938033826345,43.52173343574921,15.700699199696224,32.29579540192287,0.2
2026-01-04,50,41.181007955698504,34.900391933231376,51.715277054032235,avaliacao,26.602843832118054,60.012825155145556,16.81488512080086,33.4099813230275,0.2
2026-01-11,57,54.47622017008673,51.27019974162476,59.88157903969823,avaliacao,42.97265164051144,68.17912714081154,8.611379298073473,25.206475500300108,0.2
2026-01-18,56,57.729377550301386,48.07473022778997,63.52629868624696,avaliacao,39.77718212667665,71.82384678736028,15.45156845845699,32.04666466068363,0.2
2026-01-25,62,54.98969294871687,43.109653045483206,65.75518814935106,avaliacao,34.812104944369885,74.05273625046438,22.64553510386785,39.24063130609449,0.2
2026-02-01,78,69.04249176005187,50.19328009629537,69.04249176005187,avaliacao,41.89573199518205,77.3400398611652,18.849211663756506,35.44430786598315,0.2
2026-02-08,96,82.2384881544397,62.11352924284251,82.2384881544397,avaliacao,53.81598114172919,90.53603625555301,20.124958911597183,36.720055113823825,0.2
2026-02-15,98,104.14988789078558,72.04522188558391,118.61991166815568,avaliacao,63.74767378447059,126.917459769269,46.57468978257177,63.16978598479841,0.2
2026-02-22,135,109.52586287222452,87.3012567741769,109.52586287222452,avaliacao,79.00370867306358,117.82341097333784,22.224606098047616,38.81970230027426,0.2
2026-03-01,159,157.60406032480904,134.27678974841248,199.62079744545986,avaliacao,125.97924164729916,207.91834554657316,65.34400769704737,81.939103899274,0.2
2026-03-08,189,182.87023870098886,182.87023870098886,208.09978581548225,avaliacao,174.57269059987556,216.39733391659558,25.229547114493386,41.82464331672003,0.2
2026-03-15,154,171.43260872789648,171.43260872789648,229.19777442045253,avaliacao,163.13506062678317,237.49532252156587,57.76516569255605,74.3602618947827,0.2
2026-03-22,132,182.97681740628755,135.00314337013612,182.97681740628755,avaliacao,126.7055952690228,191.2743655074009,47.973674036151436,64.5687702383781,0.2
2026-03-29,113,108.46505880499662,97.47513122718408,120.82563950694632,avaliacao,89.17758312607076,129.12318760805965,23.350508279762238,39.945604481988894,0.2
2026-04-05,81,120.07894122133364,90.5613584699934,120.07894122133364,avaliacao,82.26381036888007,128.37648932244696,29.517582751340242,46.112678953566885,0.2
2026-04-12,30,82.35827734861684,80.60168037111919,84.18631014860085,avaliacao,72.30413227000587,92.48385824971417,3.5846297774816662,20.17972597970831,0.2
